modelNumber,idNumber,Rating
E402NA-BS91-CB,"['bestbuy', 195L, 'bestbuy', 207L]",2
W2K45UA,"['amazon', 530L]",1
T101HA-C4-GR,"['amazon', 63L]",1
MPXR2C/A,"['bestbuy', 294L]",1
M4-P640RE-93,"['bestbuy', 707L]",1
"DELL Latitude E6430: Intel Core i7 3540M 3.0GHz / 8G DDR3 RAM / 128G SSD / WIFI / Bluetooth / HDMI / DVDRW/ 14"" / Windows 7 Professiona0l","['amazon', 616L]",1
M4-P640RE-94,"['bestbuy', 484L]",1
i5378-5743GRY,"['amazon', 150L]",1
MLH32HN/A,"['flipkart', 112L]",1
Tor-16L1-113,"['bestbuy', 645L]",1
Tor-16L1-112,"['bestbuy', 847L]",1
C200MA-DS01,"['newEgg', 32L]",1
RZ09-01963E31-R3U1,"['amazon', 50L, 'newEgg', 21L]",3
15-BW018CA,"['bestbuy', 25L]",1
X9E2-P870DM3-125,"['bestbuy', 890L]",1
X9E2-P870DM3-126,"['bestbuy', 128L]",1
HPPROBOOK6470B,"['staples', 83L]",1
CR9-00001,"['bestbuy', 284L, 'bestbuy', 463L, 'staples', 92L]",3
80UD001SUS,"['staples', 18L]",1
NX.GL4AA.001,"['bestbuy', 675L]",1
"Lenovo ThinkPad T520: Core i7 2.8 GHz / 4 Gb / 320 Gb / Webcam / WIFI / DVDRW / 15.6"" / Windows 10 Home Premium","['amazon', 451L, 'amazon', 554L, 'amazon', 633L, 'amazon', 795L]",2
ISTR28153,"['bestbuy', 1565L]",1
ISTR28152,"['bestbuy', 1305L]",1
"Lenovo ThinkPad X270 20HN004VUS 12.5"" LCD Notebook - Intel Core i5 (7th Gen) i5-7200U Dual-core (2 Core) 2.50 GHz - 8 GB DDR4 SDRAM - 180 GB SSD - Windows 10 Pro 64-bit (English) - 1366 x 768 - In-...","['newEgg', 1062L]",1
90NB0A42-M00330,"['staples', 107L]",1
15-BE015TU,"['snapdeal', 67L]",1
THINKPAD X230,"['staples', 22L]",1
ISTR28251,"['bestbuy', 1299L]",1
NX.VCSAA.006,"['bestbuy', 794L]",1
ISTR28253,"['bestbuy', 1267L]",1
"Apple MacBook Pro 13"" with Touch Bar, 3.1 GHz Intel Core i5, 256 GB SSD, 8 GB, MacOS Sierra","['staples', 239L, 'staples', 372L]",2
NX.VCSAA.001,"['bestbuy', 1653L]",1
80X400DEIN,"['snapdeal', 126L]",1
11 G5 (X9U02UT#ABA),"['newEgg', 184L]",1
450 G4 (Y9F96UT#ABA),"['newEgg', 8L, 'newEgg', 711L, 'newEgg', 2015L, 'newEgg', 2087L, 'newEgg', 2300L, 'newEgg', 2425L]",2
"HP EliteBook 850 G4 15.6 inch Full HD Premium Business Laptop PC (Intel i7 Kaby Lake Processor, 16GB RAM, 512GB SSD, 15.6 inch FHD 1920x1080 Display, Back-lit Keyboard, Fingerprint Reader, Win 10 Pro)","['newEgg', 323L]",1
Y520,"['amazon', 65L, 'amazon', 133L]",2
"HP ProBook 440 G4 14 inch FHD Business Laptop PC ( Intel i7 Kaby Lake Processor, 16GB RAM, 256GB SSD, 14 Inch FHD 1920 x 1080 Display, Bluetooth, WiFi, Webcam, Win 10 Pro)","['newEgg', 1115L]",1
"Acer Laptop Aspire ES ES1-531-C6FQ Intel Celeron N3050 (1.60 GHz)UP TO 2.16GHZ WITH INTEL BURST TECHNOLOGY, 4 GB Memory 500 GB HDD, Intel HD Graphics 15.6"" Windows 10 Home 64-Bit","['newEgg', 2110L]",1
NX.VBEAA.003,"['bestbuy', 497L]",1
NX.VBEAA.002,"['bestbuy', 1337L]",1
E5-523-6366,"['amazon', 538L]",1
20FB004JUS,"['newEgg', 91L, 'newEgg', 267L]",2
B9440UA-XS51,"['bestbuy', 44L, 'staples', 210L, 'newEgg', 33L]",3
13-V118CA,"['bestbuy', 62L]",1
P2430UA-XH53,"['newEgg', 217L]",1
"Dell Latitude E5430 Laptop, 14"" Display, Intel Core i5, 4GB RAM, 320GB HDD","['amazon', 509L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 16GB RAM, 1TB HDD + 256GB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10 Pro)","['newEgg', 475L]",1
DELL E6230,"['staples', 9L]",1
MNYG2LL/A,"['bestbuy', 473L]",1
80X50001US,"['bestbuy', 1189L]",1
"HIDevolution ASUS ROG Strix GL703VD-WB71-HID4 w/ FREE IC Diamond on CPU+GPU - Optimal System Temperatures 17.3"" Ultimate Gaming Laptop (PCIE 512G+1T SSHD/16G RAM/FHD/7700HQ/1050)","['amazon', 1156L, 'amazon', 1169L, 'amazon', 1221L]",2
ASUS 90NB09D5-M00560 15.6 Inch A108700 12G 2Tb W10 Blu,"['newEgg', 1019L]",1
"Google Pixel 32GB Factory Unlocked US Version Smartphone, 5 Inch Display (Quite Black)(US Version, Imported)","['amazon', 170L]",1
K556UQ-Q72P-CB,"['bestbuy', 318L]",1
HP EliteBook x360 1030 G2 1BT00UT#ABA HP EliteBook x360 1030 G2 1BT00UT#ABA,"['newEgg', 1688L]",1
PT385C-04900D,"['bestbuy', 1316L]",1
14-bw010nr,"['newEgg', 178L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 16GB RAM, 1TB HDD + 512GB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10 Pro)","['newEgg', 476L, 'newEgg', 1451L]",2
10 S1002-112L(NT.G5CSI.001),"['snapdeal', 118L]",1
ip 310,"['snapdeal', 125L]",1
WS607RU685CA,"['staples', 342L]",1
20FL000MUS,"['amazon', 39L]",1
MLH42LL/A,"['bestbuy', 599L, 'amazon', 667L]",3
WS63 7RK-298CA,"['bestbuy', 507L, 'bestbuy', 792L]",2
MPXR2LL/A,"['bestbuy', 232L, 'amazon', 67L]",3
X502CA-RB01-PK,"['newEgg', 919L]",1
MNYH2LL/A,"['bestbuy', 306L]",1
UX305FA-ASM1,"['newEgg', 1057L]",1
E200HA-UB02-GD,"['bestbuy', 188L, 'amazon', 66L, 'staples', 87L, 'newEgg', 36L]",3
C710-2826,"['newEgg', 78L]",1
"HP EliteBook 850 G3 (V1H16UT#ABA) 15.6\"" Laptop Intel Core i5 6200U (2.30 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 520 Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)","['newEgg', 2313L]",1
"DELL 12.5"" I5 7300U 8GB 128GB","['newEgg', 381L]",1
V1H19UAABL,"['bestbuy', 1577L]",1
ELITEBOOK 8470P,"['staples', 14L]",1
PTME0C-03C002,"['amazon', 394L]",1
XPS9360-7697SLV,"['newEgg', 20L]",1
80X60068US,"['amazon', 191L]",1
"15.6"" i3 7100U 8GB 1TB","['newEgg', 191L]",1
"2017 Newest Lenovo E570 15.6"" FHD IPS 1920x1080 Display High Performance Laptop, Intel Core i7-7500U 2.7 GHz, Nvida GeForce GTX950M 2GB, 16GB RAM, 256GB SSD, WiFi, Bluetooth, HD Camera, Windows 10","['amazon', 836L]",1
"Dell Refurbished Latitude 3350 13.3"" Laptop with i3 (5005U) 2.0GHz Processor","['walmart', 117L]",1
F555UA-EB51,"['newEgg', 164L]",1
20FH001TUS,"['source', 172L]",1
"14"" I5 6200u  4GB  500GB W10","['newEgg', 449L]",1
F556UA-UH71,"['amazon', 281L, 'staples', 33L, 'newEgg', 673L]",3
"Lenovo Laptop ThinkPad P50 (20EN001EUS) Intel Core i7 6th Gen 6820HQ (2.70 GHz) 16 GB Memory 256 GB SSD NVIDIA Quadro M2000M 15.6\"" 4K/UHD Windows 10 Home downgrade to Windows 7 Professional 64-Bit","['newEgg', 2084L, 'newEgg', 2408L]",2
Excelance,"['snapdeal', 0L]",1
16VFHPLP0032,"['amazon', 1056L]",1
Inspiron 5558-Bundle,"['amazon', 312L]",1
G9-793-73MB,"['bestbuy', 341L, 'amazon', 401L]",3
"HP Spectre X360 13t Lightest Thin 2-in-1 Convertible Laptop PC (7th Gen Intel i7 Kaby Lake Processor, 16GB RAM, 256GB SSD, 13.3 inch Full HD (1920x1080) Touchscreen, Win10, Thunderbolt) Silver","['newEgg', 1678L]",1
1EL96UA#ABL,"['amazon', 69L]",1
X555BA-RS91-CB,"['source', 13L]",1
A540LJ-DM667D,"['flipkart', 137L, 'flipkart', 202L]",2
TP501UB-BS71T-CB,"['bestbuy', 216L]",1
80VR001BUS,"['bestbuy', 969L]",1
14-BA007CA,"['staples', 34L]",1
CHROMEBOX-M004U,"['bestbuy', 343L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 32GB RAM, 1TB HDD + 256GB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10)","['newEgg', 473L]",1
"HP Elitebook 725 G4 12.5"" Notebook, Windows, AMD A12 2.7 GHz, 8 GB RAM, 256 GB SSD, AMD Radeon R7 , Silver (1GF03UT#ABA)","['newEgg', 1685L]",1
HP 8470P,"['staples', 102L]",1
XPS9365-7000SLV-PCA,"['bestbuy', 132L, 'bestbuy', 147L]",2
80V70009US,"['source', 184L]",1
"Lenovo Y50-70 59443055 UHD 3840 x 2160 MultiTouch Laptop - Intel Core i7-4720HQ, 16.0GB Memory, 512GB SSD Hard Drive, NVIDIA GeForce GTX 960M 4GB - Windows 8.1","['newEgg', 2498L]",1
PS575C-0VY03D,"['staples', 178L]",1
"HIDevolution ASUS ROG Strix GL503VD-DB71-HID4 w/ FREE IC Diamond on CPU+GPU - Optimal System Temperatures 15.6"" Ultimate Gaming Laptop (PCIE 512G+1T SSHD/16G RAM/FHD/7700HQ/1050)","['amazon', 1155L, 'amazon', 1158L, 'amazon', 1159L, 'amazon', 1197L]",2
UX303UB-DH74T,"['amazon', 2L, 'staples', 88L, 'newEgg', 7L]",3
96D-00001,"['bestbuy', 172L, 'staples', 211L]",3
"Lenovo IdeaPad 100-15IBD 80QQ0060US 15.6"" Notebook - Intel Core i3 i3-5020U Dual-core (2 Core) 2.20 GHz - Black","['newEgg', 399L]",1
AC650TU,"['snapdeal', 258L]",1
GL553VD-DS71,"['bestbuy', 59L, 'amazon', 93L]",3
GL553VD-BS71-CB,"['bestbuy', 127L]",1
"Lenovo Yoga 720 13.3"" FHD i5-7200U  8GB RAM - 256GB SSD - Silver (80X6002JUS)","['newEgg', 31L]",1
NX.VDKAA.010,"['bestbuy', 1214L]",1
NX.VDKAA.011,"['bestbuy', 1085L]",1
PT365C-05R033,"['newEgg', 1658L, 'source', 210L]",3
NX.GE6SI.016,"['snapdeal', 234L]",1
GS73 7RE-003CA,"['bestbuy', 914L]",1
K4K39UT#ABA,"['source', 31L]",1
G9-591-74KN,"['source', 33L]",1
HP Notebook - 15-ba010ca (Touch) (ENERGY STAR)  500 GB 5400 rpm SATA Windows 10 AMD A  15.6 inch,"['newEgg', 905L]",1
1BS53UT#ABA,"['amazon', 816L, 'newEgg', 245L]",3
14-AR001TU (X1G69PA),"['snapdeal', 256L]",1
"Lenovo ThinkPad Yoga 370 20JH002FUS 13.3"" Touchscreen LCD 2 in 1 Notebook - Intel Core i7 (7th Gen) i7-7500U Dual-core (2 Core) 2.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (Engl...","['newEgg', 2507L]",1
MLHE2LL/A,"['newEgg', 439L]",1
Asus NB X541NA-QC1-RD-CB 15.6 Celeron N3350 4GB 1TB Intel HD W10 Retail,"['newEgg', 586L, 'newEgg', 1137L]",2
X553SA-QP2-CB,"['amazon', 351L, 'newEgg', 413L, 'newEgg', 584L]",3
G5U57UP#ABA,"['bestbuy', 189L, 'source', 36L]",3
15-ac123TX (N8M28PA),"['snapdeal', 187L]",1
"HP 15.6"" Touch Laptop: Core i5-7200U, 4GB RAM, 500GB HDD, DVD Drive, Windows 10","['newEgg', 1080L]",1
"Dell Inspiron 15 i5559-4681SLV 15.6\"" Touch Notebook, Intel Core i3-6100U 2.30GHz, 6GB RAM, 1TB HDD, Windows 10 Home","['newEgg', 577L, 'newEgg', 667L, 'newEgg', 1010L, 'newEgg', 1417L, 'newEgg', 1728L, 'newEgg', 1742L, 'newEgg', 1757L, 'newEgg', 2091L, 'newEgg', 2210L]",2
NX.VDFAA.013,"['bestbuy', 1045L]",1
X540YA-XO290D,"['flipkart', 97L]",1
F554LA-WS52,"['amazon', 365L]",1
S7-N170RD-97,"['bestbuy', 550L]",1
MMGL2LL/A,"['staples', 125L, 'newEgg', 88L]",3
"HP ProBook 6470b Laptop 14-inch, Intel Core i5 (3rd Generation), 2.60Ghz, 8GB RAM, 500 GB Hard drive, Wifi, Bluetooth, DVDRW, Windows 7 Pro","['amazon', 557L]",1
D54OSA-DS01,"['staples', 191L]",1
T560 (20FH001QUS),"['newEgg', 236L, 'newEgg', 1628L, 'newEgg', 2069L]",2
450 G4 (Y9F94UT#ABA),"['newEgg', 27L, 'newEgg', 2474L]",2
MF839C/A,"['staples', 56L]",1
ASUS-ZenBook-UX305CA,"['newEgg', 1651L]",1
A555LF-XX406T,"['flipkart', 292L]",1
80X7001TUS,"['source', 204L]",1
P1B01UAABL,"['bestbuy', 1531L]",1
MF840HN/A,"['snapdeal', 278L]",1
PT272C-01200W,"['source', 117L]",1
GL553VD-Q72S-CB,"['bestbuy', 457L, 'bestbuy', 574L]",2
Latitude E6440,"['bestbuy', 186L]",1
VN7-592G-77LB,"['amazon', 1069L]",1
X555UA-BS72-CB,"['bestbuy', 1630L]",1
SMART BUY X 360 11 G1 EE N4200,"['newEgg', 1177L]",1
DAHD29063,"['bestbuy', 1291L]",1
"Newest HP Omen 15 15.6 inch UHD 4K Gaming Laptop PC (Intel i7, 2 TB HDD + 128 GB SSD, 15.6 inch UHD 3840 x 2160, 16GB RAM, NVIDIA GeForce GTX 960M, Win 10)","['newEgg', 2511L]",1
"Dell I55550013WHT Inspiron 15.6"" Touch Laptop with AMD E2-7110 Processor, 4GB Memory, 1TB Hard Drive, White","['newEgg', 657L]",1
"Dell Inspiron 15-3552 15.6-Inch Laptop (Intel Pentium N3710, 8GB RAM, 1TB 5400RPM Hard Drive, Intel HD Graphics, HD TL Screen)(Certified Refurbished)","['amazon', 159L]",1
R510DP-WH11,"['newEgg', 761L]",1
S5-371-52JR,"['amazon', 1031L]",1
DAHD28944,"['bestbuy', 830L]",1
8HRPD,"['bestbuy', 1259L]",1
DAHD28823,"['bestbuy', 1402L]",1
"Lenovo ThinkPad P50 20EN001EUS 15.6\"" (In-plane Switching (IPS) Technology) Notebook - Intel Core i7 i7-6820HQ Quad-core (4 Core) 2.70 GHz","['newEgg', 1627L, 'newEgg', 2055L]",2
Garmin vivosmart HR Activity Tracker X-Large Fit - Black,"['amazon', 971L]",1
DAHD29098,"['bestbuy', 1466L]",1
XPS 13 L321X,"['bestbuy', 309L]",1
i3168-3270RED,"['amazon', 362L]",1
SP315-51-548W,"['bestbuy', 90L, 'bestbuy', 191L]",2
MPXT2LL/A,"['bestbuy', 252L]",1
G751JT-DB73,"['newEgg', 93L]",1
V2W29UTABL,"['bestbuy', 251L]",1
"HP 15-ba000 15-ba082nr 15.6"" Touchscreen Notebook - AMD A-Series A8-7410 Quad-core (4 Core) 2.20 GHz - Red","['newEgg', 117L, 'newEgg', 429L, 'newEgg', 604L, 'newEgg', 914L, 'newEgg', 1591L]",2
SF314-51-36NK,"['amazon', 19L]",1
NX.GH4AA.001,"['newEgg', 74L]",1
X9F37UA#ABL,"['amazon', 79L]",1
GL502VT-Q72S-CB,"['bestbuy', 535L]",1
"HP Laptop EliteBook 745 G3 (T3L32UT#ABA) AMD A10-Series A10 PRO-8700B (1.80 GHz) 8 GB Memory 500 GB HDD AMD Radeon R6 Series 14.0"" Windows 7 Professional 64-Bit (downgrade from Windows 10 Pro)","['newEgg', 2469L]",1
"ASUS ROG G752VS (VR Ready) Premium 17.3'' Gaming Laptop PC ( Intel i7-6700HQ Quad Core, 16GB RAM, 4TB SATA SSD, 17.3 Inch FHD (1920X1080) NVIDIA G-Sync, NVIDIA GeForce GTX 1070 8GB GDDR5, Win 10)","['newEgg', 2495L]",1
SP111-31-P95J,"['bestbuy', 174L]",1
MB990LL/A,"['amazon', 149L]",1
"Lenovo ThinkPad T410: Core i5 2.53Ghz, 6G DDR3, 640G, WIFI, DVDRW, 14"", Windows 10 Professional, NEW BATTERY, 1 YEAR WARRANTY!","['amazon', 288L]",1
"Acer Aspire E5-532T-P1CH 15.6\"" Touchscreen LED Notebook - Intel Pentium N3700 Quad-core (4 Core) 1.60 GHz","['newEgg', 1146L, 'newEgg', 2279L, 'newEgg', 2415L]",2
"CHUWI LapBook 15.6"" Laptop, Full HD(1920x1080) Display Notebook PC with Intel Quad Core Processor, 4GB RAM/64GB ROM,Support TF Card up to 128GB expansion, Windows 10 Redstone OS, Ultra Slim Design","['amazon', 228L]",1
"HP Laptop EliteBook 850 G3 (V1H22UT#ABA) Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 520 15.6\"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)","['newEgg', 692L, 'newEgg', 1176L, 'newEgg', 1609L, 'newEgg', 2027L, 'newEgg', 2049L, 'newEgg', 2062L, 'newEgg', 2296L, 'newEgg', 2410L]",2
"HP Bilingual Laptop EliteBook 1040 G3 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Pro 64-Bit with Windows 10 Pro License","['newEgg', 2517L]",1
T520,"['bestbuy', 273L]",1
"Panasonic ToughBook CF-19, i5-U540 (1.20GHz), 2GB/160GB HDD, 10.1"" XGA TouchScreen, Bluetooth, Windows 7 Pro.","['amazon', 664L]",1
PH317-51-787B,"['amazon', 480L]",1
R3-131T-P9J9 (NX.GOYSI.007),"['snapdeal', 138L]",1
"ASUS Zenbook UX303UB-DH74T Ultrabook Intel Core i7 6500U (2.50 GHz) 12 GB Memory 512 GB SSD NVIDIA GeForce 940M 2 GB 13.3\"" IPS Quad HD+ 3200 x 1800 Touchscreen 1.2 MP HD Camera Windows 10 Home 64-Bit","['newEgg', 698L, 'newEgg', 1153L, 'newEgg', 2072L, 'newEgg', 2422L]",2
"Lenovo N22 80S6000KUS 11.6"" (Twisted nematic (TN)) Notebook - Intel Celeron N3050 Dual-core (2 Core) 1.60 GHz - Business Black","['newEgg', 423L]",1
Latitude D620,"['amazon', 350L]",1
V1P72UTABL,"['bestbuy', 1224L]",1
510s (80UV001BUS),"['newEgg', 9L]",1
DAHD25656,"['bestbuy', 1288L]",1
DAHD25657,"['bestbuy', 1355L]",1
HP Pavilion 15-p214dx 15.6-Inch Laptop -5th Gen Intel® CoreTM i7-5500U / 6GB Memory / 750GB HD / DVD±RW/CD-RW / Webcam / Windows 8.1 64-bit Laptop Notebook Computer PC,"['newEgg', 1790L]",1
SX3-00001,"['bestbuy', 285L, 'staples', 171L]",3
GE62-7RE286CA,"['staples', 189L]",1
PT16BC-00H07E,"['source', 202L]",1
"HP ProBook 6570b Laptop, 15.6"" Scr, Intel Core i5, 8GB RAM, 320GB HDD, Win 10!","['amazon', 162L]",1
NX.GDZAA.001,"['amazon', 794L]",1
15-bg008au,"['snapdeal', 18L]",1
S7-392-7885,"['amazon', 578L]",1
80X7001SUS,"['bestbuy', 1422L]",1
"HP Pavilion 15.6"" HD Touchscreen Notebook, Intel Core i5-6200U Upto 2.8GHz, 8GB DDR4, 512GB SSD, DVD-RW, Wifi, Bluetooth, HDMI, Windows 10 Professional 64Bit (8GB Ram + 512GB SSD)","['amazon', 948L, 'amazon', 959L, 'amazon', 965L, 'amazon', 1037L]",2
K556UA-Q52-CB,"['bestbuy', 614L, 'bestbuy', 655L, 'newEgg', 523L, 'newEgg', 535L]",3
NT.LCEAA.004,"['bestbuy', 1364L]",1
110 (80T700CJIH),"['snapdeal', 26L]",1
80UM000CUS,"['source', 193L]",1
WS607RU680CA,"['staples', 335L]",1
T4M32UTABA,"['bestbuy', 84L]",1
N5R97UA#ABL,"['amazon', 1024L]",1
"HP Laptop ProBook 11 EE Intel Celeron 3855U (1.60 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 510 11.6"" Windows 7 Professional 64-bit with Windows 10 Professional 64-bit License","['newEgg', 297L]",1
440 G4 (Z1Z82UT#ABA),"['newEgg', 145L]",1
SP315-51-53C7,"['amazon', 1014L]",1
80VE0003US,"['staples', 35L]",1
acer es1-132,"['snapdeal', 102L]",1
20EM001PUS,"['bestbuy', 314L]",1
T430S,"['source', 130L]",1
470 G4 (Z1Z74UT#ABA),"['newEgg', 15L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 32GB RAM, 4TB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10 Pro)","['newEgg', 472L, 'newEgg', 1462L]",2
80UD001S,"['walmart', 22L]",1
E5-473-57EJ,"['amazon', 882L]",1
PT45GC-00K00C,"['amazon', 920L]",1
TOSHIBA - NOTEBOOKS SATELLITE PRO R50 I3-5005U 2.0G 4GB 500GB DVDRW 15.6IN W7P,"['amazon', 208L]",1
"HIDevolution ASUS ROG Strix GL703VD-WB71-HID1 w/ FREE IC Diamond on CPU+GPU - Optimal System Temperatures 17.3"" Ultimate Gaming Laptop (1T SSHD/16G RAM/FHD/7700HQ/1050)","['amazon', 1202L]",1
80SM01EVIH,"['snapdeal', 7L]",1
PS575C-0W003E,"['staples', 231L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 32GB RAM, 2TB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10)","['newEgg', 467L]",1
DJGG0,"['bestbuy', 893L]",1
15-AY010CA,"['bestbuy', 9L, 'amazon', 398L]",3
SF314-51-5776,"['bestbuy', 229L]",1
637230998922,"['staples', 154L]",1
"HP Z2A38UT Elitebook 1040 G3 - Ultrabook - Core I7 6500U / 2.5 Ghz - Win 10 Pro 64-Bit - 8 Gb Ram - 256 Gb Ssd Sed - 14 Inch 1920 X 1080 (Full Hd) - Hd Graphics 520 - Wi-Fi, Nfc, Bluetooth - With Hp","['newEgg', 380L]",1
M2D10UA#ABL,"['amazon', 867L]",1
Asus NB E403NA-Q2S-CB 14.0 N4200 4G 128G Intel HD W10 Retail,"['newEgg', 757L]",1
"HP Probook 655 G3 15.6"" Notebook, Windows, AMD A6 2.3 GHz, 4 GB RAM, 500 GB HDD, AMD Radeon R5, Black (1BS03UT#ABA)","['newEgg', 624L]",1
GL752VW-Q72SX-CB,"['bestbuy', 347L]",1
COMPTOP-2191,"['amazon', 341L]",1
"HP Laptop EliteBook 820 G3 (V1H03UT#ABL) Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 12.5"" Windows 7 Professional 64-Bit (Downgrade From Windows 10 Pro)","['newEgg', 2485L]",1
A315-31-C5B8,"['source', 9L]",1
"Lenovo - Yoga 720 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Quad Core i7 - 16GB Memory - 512GB SSD - Platinum silver Notebook PC Computer 80X7001SUS Tablet","['newEgg', 22L]",1
Pro 4 CQ9-00016,"['snapdeal', 128L]",1
20FU0027CA,"['bestbuy', 1410L]",1
"Lenovo ThinkPad T440s 20AR0043US 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black","['newEgg', 398L]",1
D540SA-DS01,"['amazon', 45L, 'newEgg', 1368L, 'source', 138L, 'source', 147L]",3
MPXV2LL/A,"['bestbuy', 167L, 'bestbuy', 581L, 'amazon', 169L]",3
"15"" i5 7200U 4GB 500GB","['newEgg', 333L]",1
Acer Aspire ES 15 Pentium Quad Core 4th Gen - (4 GB/1 TB HDD/Windows 10 Home) Notebook,"['flipkart', 229L]",1
GT73EVR 7RE-824CA,"['bestbuy', 1138L]",1
F450CA-WX287P,"['flipkart', 300L]",1
P2440UA-XS51,"['newEgg', 1443L]",1
R94SCA1,"['amazon', 419L]",1
310 (80ST001NUS),"['newEgg', 3L]",1
Refurbished HP ProBook 640 G1 i5 Processor,"['walmart', 130L, 'walmart', 139L, 'walmart', 229L]",2
"HP Envy X360 15t 2-in-1 Convertible Laptop PC (AMD 7th Gen Quad-Core FX 9800P APU, AMD Radeon R7 Graphics, 8GB RAM, 1TB HDD, 15.6 inch FHD (1920 x 1080) Touchscreen, Win10) Dark Ash Silver","['newEgg', 330L]",1
L200HA-BB01-BL,"['newEgg', 1769L]",1
20JH0023CA,"['bestbuy', 1587L]",1
i5555-2866SLV,"['amazon', 232L]",1
PT571C-07U02V,"['newEgg', 1205L, 'source', 205L]",3
HP ProBook 6450B i5-520M 2.4Ghz 4GB 250GB Win 7 Pro Pre-Installed,"['newEgg', 2456L]",1
Nintendo 3DS XL-Pokémon Sun & Moon Edition,"['amazon', 649L]",1
i5577-7342BLK-PUS,"['amazon', 263L]",1
"ASUS ROG Strix GL753VE Premium 17.3'' Business and Gaming Laptop PC ( Intel i7 Quad Core, 32GB RAM, 1TB HDD + 512GB SSD, 17.3 Inch FHD (1920X1080), NVIDIA GeForce 1050Ti, DVD Burner, WiFi, Win 10)","['newEgg', 471L]",1
PT577C-04L020,"['bestbuy', 1498L]",1
A540LJ-DM325D,"['flipkart', 350L]",1
MJLQ2LL/A,"['bestbuy', 239L, 'bestbuy', 1644L, 'amazon', 904L, 'staples', 65L, 'newEgg', 19L]",3
15-ay507TX,"['snapdeal', 183L]",1
ISTR28531,"['bestbuy', 1349L]",1
GL502VS-DS71,"['bestbuy', 289L, 'bestbuy', 589L, 'staples', 206L]",3
ES1-521-63DV,"['amazon', 364L]",1
CB5-132T-C7R5,"['bestbuy', 250L]",1
"Lenovo Thinkpad W520 i7 QC 2.5GHz 8GB 320GB W10P Webcam 15"" 3.0 USB","['newEgg', 2246L]",1
UX360UA-Q52S-CB,"['bestbuy', 429L]",1
E560 (20EV002FUS),"['newEgg', 1L]",1
11 Pro G3 (X9V65UT#ABA),"['newEgg', 173L, 'newEgg', 2291L]",2
1110,"['snapdeal', 164L]",1
PT261C-0D708K,"['source', 209L]",1
SP111-31-C12B,"['bestbuy', 115L]",1
E5-523-979H,"['source', 59L, 'source', 78L]",2
M4700,"['bestbuy', 255L]",1
"HP Laptop EliteBook Folio G1 (W0R79UT#ABA) Intel Core M5 6Y57 (1.10 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 515 12.5\"" IPS Touchscreen Windows 10 Pro 64-Bit","['newEgg', 2065L]",1
MF841HN/A,"['flipkart', 274L]",1
bg001AX,"['snapdeal', 132L]",1
E5-553G-T87A,"['bestbuy', 154L]",1
Dell D620 Intel Core Duo 1600 MHz 40Gig HDD 1024mb DVD/CDRW 14 WideScreen LCD Windows 7,"['amazon', 880L]",1
"Manufacturer Refurbished Dell Latitude 3350 Laptop: Intel Pentium 3825u 1.9 GHz / 4 Gb DDR3 RAM / 128 Gb SSD / Dual Band WIFI / Webcam / HDMI / mini Display / 13.3"" TouchScreen/ Windows 10 Professional","['amazon', 353L, 'amazon', 385L]",2
Dell Latitude E3330,"['bestbuy', 123L]",1
MLH32LL/A,"['bestbuy', 510L]",1
"DELL Latitude E6420 14"" Business Laptop (Intel Dual Core i5 up to 3.2GHz Processor), 8GB DDR3 RAM, 240GB SSD, DVDRW, HDMI, RJ45, WIFI, Windows 7 Professional (Certified Refurbished)","['amazon', 512L, 'amazon', 559L]",2
